,blueWins,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueTotalExperience
9041,1,4,6,5,1,0,1,0,16697,19148
9042,1,8,7,12,1,1,0,0,17065,18597
9043,0,4,4,5,0,0,0,0,15374,17614
9044,1,8,8,9,2,1,1,0,17882,17930
9045,1,5,5,5,0,0,0,1,17803,18782
9046,0,7,12,12,1,0,1,0,16548,17321
9047,1,14,5,9,1,1,0,0,19433,18610
9048,1,8,4,7,1,1,0,1,17790,17688
9049,0,4,10,7,1,1,0,0,14719,16802
9050,0,7,10,3,0,0,0,0,16418,17424
9051,0,5,7,9,0,0,0,0,16566,18441
9052,1,9,5,13,1,0,1,2,20356,17899
9053,0,10,10,8,1,0,1,0,18524,18597
9054,1,7,3,8,2,1,1,0,17507,19641
9055,0,8,4,6,2,1,1,0,16774,18465
9056,0,3,4,2,1,0,1,0,15527,18231
9057,0,2,8,1,1,0,1,0,14154,17350
9058,1,1,4,2,0,0,0,0,14783,18120
9059,1,8,6,7,1,1,0,0,18070,19549
9060,0,6,7,9,1,1,0,0,15689,17178
9061,0,9,6,10,1,1,0,0,17090,18470
9062,0,1,5,0,1,1,0,0,14524,16989
9063,0,3,2,4,1,1,0,0,15496,16404
9064,1,8,4,7,0,0,0,0,17972,19649
9065,0,4,8,5,0,0,0,0,15124,16323
9066,1,4,4,7,0,0,0,0,16784,18335
9067,0,4,13,3,1,0,1,0,14157,15002
9068,1,12,5,10,1,1,0,0,19296,18995
9069,1,15,4,23,1,1,0,1,22134,20809
9070,1,13,9,12,0,0,0,0,18734,19093
9071,1,7,4,6,1,1,0,0,17914,18528
9072,1,10,7,12,0,0,0,0,17892,18432
9073,1,13,2,13,1,0,1,0,19969,19752
9074,0,4,8,4,1,1,0,0,16250,17320
9075,0,5,6,7,1,1,0,0,15850,15600
9076,0,6,4,4,1,1,0,0,16505,18233
9077,0,9,3,16,1,0,1,0,18741,19102
9078,0,8,10,10,0,0,0,0,17051,17619
9079,1,10,5,12,1,1,0,0,18936,19738
9080,0,7,6,7,0,0,0,0,15551,15956
9081,0,6,8,4,1,1,0,0,16455,18317
9082,0,10,8,12,1,1,0,0,17357,18388
9083,0,6,4,5,1,0,1,0,16293,18893
9084,1,6,4,5,1,1,0,0,16541,17961
9085,1,9,4,11,0,0,0,1,19477,18390
9086,1,4,5,5,1,1,0,0,16331,18927
9087,0,7,12,4,0,0,0,0,16115,17647
9088,0,6,5,6,0,0,0,0,16575,18673
9089,0,5,5,5,0,0,0,0,15161,17135
9090,0,3,2,6,2,1,1,0,15097,17461
9091,0,7,6,8,2,1,1,0,16514,17281
9092,1,11,2,16,0,0,0,0,19770,19116
9093,1,9,4,8,1,1,0,0,17915,19615
9094,1,5,5,4,0,0,0,0,16450,18742
9095,0,6,3,5,0,0,0,0,16007,17907
9096,0,4,5,4,2,1,1,0,16552,18731
9097,0,5,5,4,0,0,0,0,15750,16898
9098,1,7,4,6,2,1,1,0,17162,20178
9099,0,10,13,9,2,1,1,0,17743,17923
9100,0,5,4,5,1,1,0,0,15527,16705
9101,0,4,9,4,0,0,0,0,15585,18357
9102,1,7,2,5,1,0,1,0,17026,18847
9103,1,6,5,7,1,1,0,0,16149,18253
9104,0,1,6,2,0,0,0,0,13728,17193
9105,1,8,3,7,1,1,0,0,18003,20207
9106,1,7,6,10,1,1,0,0,16497,17789
9107,0,9,6,10,0,0,0,0,17666,17054
9108,1,6,9,8,1,0,1,0,16711,17375
9109,0,5,6,5,1,1,0,0,15414,17454
9110,0,13,10,17,0,0,0,0,19372,18078
9111,0,4,12,6,0,0,0,0,15207,16955
9112,1,7,15,11,0,0,0,0,16378,16097
9113,1,7,2,9,1,1,0,0,16683,19168
9114,1,7,7,7,1,0,1,0,17215,18989
9115,0,7,9,7,0,0,0,0,17177,18796
9116,0,9,7,13,1,1,0,0,17682,17214
9117,0,10,6,10,0,0,0,0,16744,19007
9118,0,8,5,10,1,0,1,0,17812,19113
9119,0,1,6,1,0,0,0,0,14971,17477
9120,0,7,9,13,1,1,0,0,17432,17080
9121,1,3,5,3,1,0,1,0,15341,18065
9122,1,6,1,6,0,0,0,0,17357,19151
9123,0,2,4,2,0,0,0,0,14747,18401
9124,0,6,5,9,1,1,0,0,15368,16039
9125,1,5,2,5,1,1,0,0,15931,17840
9126,0,8,8,5,0,0,0,0,17188,17474
9127,1,7,6,12,1,1,0,0,17737,18873
9128,1,4,4,3,1,1,0,0,15024,17340
9129,1,12,5,11,1,0,1,0,19659,19474
9130,0,8,7,8,1,0,1,0,17562,18086
9131,0,3,8,5,1,1,0,0,14527,16646
9132,0,3,2,6,0,0,0,0,14509,16800
9133,1,9,2,8,1,0,1,0,18650,20053
9134,1,7,4,8,0,0,0,0,15818,16786
9135,0,5,5,4,1,0,1,0,15550,17793
9136,0,7,5,9,0,0,0,0,16655,18948
9137,1,2,6,2,0,0,0,0,14790,18612
9138,1,7,3,10,0,0,0,0,17755,19403
9139,1,8,5,7,2,1,1,1,17973,17436
9140,0,5,6,10,1,0,1,0,14566,16031
9141,1,5,4,8,1,1,0,0,15983,17134
9142,0,6,5,4,1,1,0,0,15655,17386
9143,1,8,3,7,0,0,0,0,17840,18356
9144,0,4,5,3,2,1,1,0,16018,18223
9145,1,1,6,1,0,0,0,0,13719,15044
9146,1,9,6,9,0,0,0,0,17633,18808
9147,1,6,6,12,0,0,0,1,17552,16611
9148,1,16,7,14,1,1,0,0,20236,18074
9149,1,2,7,4,1,1,0,0,14558,17024
9150,0,4,3,3,1,1,0,0,15080,18378
9151,1,10,2,12,1,0,1,0,19621,19733
9152,1,3,5,3,0,0,0,0,15970,18425
9153,0,4,5,2,1,1,0,0,15581,18725
9154,1,13,3,14,0,0,0,1,21278,20007
9155,1,6,3,8,1,1,0,0,17352,18631
9156,1,4,7,6,1,0,1,0,15289,16623
9157,1,7,2,6,1,0,1,1,17819,19319
9158,1,7,3,9,1,0,1,0,16723,17883
9159,0,8,4,11,1,1,0,0,17857,19272
9160,0,7,5,10,1,0,1,0,16940,16731
9161,0,9,6,9,1,1,0,0,17059,18302
9162,0,4,6,5,0,0,0,0,15593,17750
9163,1,6,5,12,0,0,0,0,17074,18861
9164,1,7,6,4,0,0,0,0,16466,16798
9165,1,12,3,11,2,1,1,0,19082,18970
9166,1,6,6,8,1,1,0,0,16961,17778
9167,0,5,5,4,0,0,0,0,16864,18195
9168,0,5,9,6,0,0,0,0,14988,16513
9169,1,13,10,13,0,0,0,0,18886,18539
9170,1,2,6,6,0,0,0,0,15223,17348
9171,1,5,3,6,2,1,1,0,15947,18280
9172,0,4,5,1,0,0,0,0,14473,17358
9173,0,7,4,5,1,1,0,0,17214,19173
9174,0,3,9,6,0,0,0,0,14515,16542
9175,0,7,6,8,1,1,0,0,15463,16652
9176,0,4,10,7,0,0,0,0,15032,16564
9177,0,4,13,4,0,0,0,0,14979,16961
9178,0,1,2,2,0,0,0,0,13863,17182
9179,1,4,1,7,0,0,0,0,15736,18522
9180,0,5,6,5,0,0,0,0,15978,17338
9181,0,9,7,10,0,0,0,0,18400,18909
9182,0,6,10,6,2,1,1,0,15573,18078
9183,0,4,6,7,1,1,0,0,15520,17369
9184,0,2,9,3,0,0,0,0,13367,15834
9185,1,10,5,7,1,1,0,0,17687,18625
9186,1,11,8,8,0,0,0,0,17663,16879
9187,0,6,10,5,0,0,0,0,16108,16262
9188,1,3,3,5,1,1,0,0,14697,16968
9189,0,5,9,4,0,0,0,0,15106,17323
9190,0,7,3,12,0,0,0,0,16175,16320
9191,1,10,8,10,1,1,0,0,18787,18529
9192,1,9,3,10,0,0,0,0,17460,17575
9193,0,9,5,5,1,0,1,0,16835,17752
9194,0,8,10,11,2,1,1,0,17351,16649
9195,1,6,2,4,0,0,0,0,16412,17900
9196,1,5,4,8,1,0,1,0,15040,18066
9197,0,5,4,3,0,0,0,0,16293,17793
9198,0,6,4,5,1,1,0,0,16249,18007
9199,1,2,4,2,1,1,0,0,15312,18210
9200,1,6,3,6,1,1,0,0,16432,18560
9201,1,8,3,10,2,1,1,0,18122,20449
9202,0,6,9,7,0,0,0,0,16223,17056
9203,0,6,8,7,1,1,0,0,16326,17923
9204,0,0,5,0,0,0,0,0,13561,16518
9205,1,5,6,3,0,0,0,0,15897,18131
9206,0,6,8,6,1,0,1,0,16005,17346
9207,0,5,6,6,1,1,0,0,15907,16474
9208,0,9,2,12,0,0,0,0,17440,18112
9209,0,1,5,2,0,0,0,0,14257,17053
9210,0,7,10,11,0,0,0,0,15723,15809
9211,0,2,10,1,0,0,0,0,14817,16953
9212,0,0,1,0,0,0,0,0,14713,17547
9213,0,6,6,11,0,0,0,0,16319,17353
9214,0,10,8,14,1,1,0,0,18294,18581
9215,0,3,7,2,0,0,0,0,14415,17890
9216,0,10,6,17,0,0,0,0,17634,16665
9217,1,6,2,7,1,1,0,0,17062,20216
9218,0,12,9,20,0,0,0,0,19098,18390
9219,0,8,12,8,0,0,0,0,17237,18392
9220,1,10,6,8,0,0,0,0,18093,18871
9221,0,7,7,9,0,0,0,0,16276,17546
9222,1,6,5,6,0,0,0,0,16471,17952
9223,0,6,11,5,0,0,0,0,15246,15419
9224,1,8,2,10,1,0,1,1,18656,19071
9225,1,5,1,5,2,1,1,0,16951,18681
9226,1,7,5,8,0,0,0,0,17830,18550
9227,0,11,8,13,0,0,0,0,16886,16618
9228,0,4,3,5,1,1,0,0,16122,17673
9229,1,7,6,7,0,0,0,1,19367,19595
9230,1,9,2,8,1,0,1,1,20027,19439
9231,0,12,10,16,1,0,1,0,19784,18582
9232,1,3,5,3,1,1,0,0,15118,18628
9233,1,6,3,6,0,0,0,0,16195,17940
9234,1,2,2,2,0,0,0,0,15423,18333
9235,0,9,5,8,0,0,0,0,18174,18815
9236,1,7,4,6,0,0,0,0,16649,17555
9237,1,9,8,9,0,0,0,0,16818,16998
9238,0,5,10,8,0,0,0,0,15829,17626
9239,0,3,4,3,0,0,0,0,15604,18013
9240,1,4,11,3,0,0,0,0,14927,16195
9241,1,5,7,4,0,0,0,0,16247,17790
9242,1,14,5,11,1,1,0,0,20070,20194
9243,0,5,4,6,0,0,0,0,16166,17990
9244,0,3,5,2,0,0,0,0,15630,18378
9245,1,8,7,11,1,1,0,1,18744,18677
9246,0,5,9,4,0,0,0,0,15815,18120
9247,1,6,7,6,0,0,0,0,16246,17593
9248,0,5,6,4,0,0,0,0,15701,17899
9249,0,8,12,5,0,0,0,0,16024,17294
9250,0,6,13,2,0,0,0,0,15539,17438
9251,1,11,2,8,1,1,0,0,19038,20256
9252,1,5,7,10,1,1,0,0,14492,16087
9253,0,3,8,6,0,0,0,0,15193,17054
9254,0,4,8,0,0,0,0,0,13362,15531
9255,1,1,3,1,1,1,0,0,14832,17330
9256,1,9,2,12,1,1,0,0,17664,17554
9257,1,6,7,8,1,1,0,0,17046,19783
9258,0,3,0,3,0,0,0,0,15984,18306
9259,1,12,9,18,0,0,0,0,18748,17354
9260,1,5,1,6,0,0,0,0,16733,19698
9261,0,6,12,12,1,1,0,0,15417,15374
9262,0,10,6,7,1,1,0,0,18302,18149
9263,1,3,3,2,0,0,0,0,15471,18349
9264,1,6,4,11,1,1,0,0,16612,17712
9265,1,6,4,3,0,0,0,0,16601,18618
9266,1,9,1,13,2,1,1,0,18159,16870
9267,0,5,7,9,0,0,0,0,14690,15168
9268,1,9,3,9,0,0,0,0,16963,18341
9269,0,5,8,4,0,0,0,0,16116,16953
9270,0,5,12,5,0,0,0,0,15341,15896
9271,0,2,8,2,0,0,0,0,14177,15427
9272,0,7,4,11,0,0,0,0,17308,18538
9273,0,4,5,5,0,0,0,0,15758,16906
9274,0,8,10,14,1,1,0,0,17275,16684
9275,0,7,10,4,1,1,0,0,16505,17778
9276,0,8,3,13,0,0,0,0,18093,18506
9277,0,7,9,5,0,0,0,0,15939,16482
9278,0,0,1,0,1,1,0,0,14457,18824
9279,1,11,5,12,1,0,1,2,20920,19263
9280,1,7,0,8,0,0,0,0,16688,19162
9281,0,2,7,1,0,0,0,0,14873,17781
9282,0,4,7,4,0,0,0,0,15259,17666
9283,1,10,3,9,1,1,0,0,18096,19349
9284,1,5,3,5,1,0,1,0,16153,17913
9285,1,7,9,10,1,0,1,1,19036,19444
9286,0,10,11,12,0,0,0,0,17788,17829
9287,1,8,3,6,0,0,0,0,16532,18420
9288,0,3,6,4,0,0,0,0,15742,17970
9289,1,4,3,0,0,0,0,0,15960,18912
9290,0,6,8,6,0,0,0,0,16132,18331
9291,0,9,8,10,0,0,0,0,17350,18836
9292,0,3,8,2,0,0,0,0,13875,16394
9293,1,1,1,1,1,0,1,0,14969,17547
9294,1,9,7,6,2,1,1,0,17195,18590
9295,0,4,5,3,0,0,0,0,15347,17655
9296,1,10,3,13,1,1,0,0,18290,20250
9297,0,5,3,5,1,0,1,0,16176,18728
9298,0,6,6,7,1,1,0,0,16148,15943
9299,1,3,4,4,2,1,1,0,15612,18702
9300,1,5,4,7,1,0,1,0,16104,17890
9301,0,8,9,8,0,0,0,0,15372,16833
9302,0,4,4,5,0,0,0,0,15694,18453
9303,1,9,7,11,1,0,1,0,17578,18250
9304,1,10,5,11,1,1,0,0,18436,18039
9305,0,7,4,7,1,0,1,0,16620,18824
9306,0,5,2,4,2,1,1,0,16419,19317
9307,1,5,5,5,0,0,0,0,16384,19826
9308,0,3,8,3,1,0,1,0,15330,18294
9309,1,10,1,18,2,1,1,0,19008,19021
9310,0,5,2,7,0,0,0,0,16238,18854
9311,1,5,4,7,0,0,0,0,16094,17711
9312,0,5,14,5,0,0,0,0,15099,17734
9313,0,2,10,0,0,0,0,0,14143,16647
9314,0,3,10,4,1,1,0,0,14385,15780
9315,0,3,4,6,0,0,0,0,14725,17291
9316,0,6,5,7,0,0,0,0,16543,18558
9317,0,2,3,4,0,0,0,0,14505,18139
9318,0,7,4,5,0,0,0,0,16681,18270
9319,0,6,7,11,0,0,0,0,15844,16801
9320,1,5,5,7,0,0,0,0,15843,17530
9321,1,9,2,12,1,1,0,0,17913,19102
9322,0,3,6,4,0,0,0,0,15057,17267
9323,1,5,9,5,0,0,0,0,14630,16527
9324,1,4,4,4,0,0,0,0,16156,17794
9325,0,2,5,1,1,1,0,0,13352,16455
9326,0,4,5,4,1,1,0,0,16042,17865
9327,1,5,8,5,1,0,1,0,15420,16996
9328,0,2,5,0,0,0,0,0,15080,17979
9329,1,4,7,5,1,1,0,0,15766,18750
9330,1,11,8,16,1,0,1,1,20639,18457
9331,0,0,9,0,0,0,0,0,13345,15982
9332,1,10,7,9,1,1,0,0,17712,19043
9333,1,11,4,13,1,1,0,0,18866,18926
9334,1,11,4,11,1,1,0,0,19035,19997
9335,1,3,9,3,0,0,0,0,15292,17170
9336,1,1,1,1,0,0,0,0,15082,17854
9337,1,6,8,7,0,0,0,0,15818,16894
9338,0,11,10,10,1,0,1,0,18145,18705
9339,1,5,3,2,0,0,0,0,15934,18258
9340,1,8,5,12,1,1,0,0,17846,18097
9341,1,6,5,9,1,0,1,0,17025,17699
9342,0,11,8,9,2,1,1,0,17598,18935
9343,0,4,3,2,1,0,1,0,16220,18251
9344,0,11,6,13,1,1,0,0,18395,16701
9345,0,6,12,4,1,0,1,0,15727,15909
9346,1,4,3,3,0,0,0,0,15832,18431
9347,1,10,2,12,1,1,0,0,18549,19419
9348,0,8,10,5,1,1,0,0,16589,17707
9349,1,5,2,4,0,0,0,0,14945,17524
9350,1,9,4,6,1,0,1,1,19279,19873
9351,1,5,11,5,0,0,0,0,15871,16394
9352,1,8,9,7,2,1,1,1,18790,18604
9353,0,9,7,8,1,0,1,0,16616,17642
9354,1,5,9,7,0,0,0,0,15701,16610
9355,0,9,7,9,0,0,0,0,17556,18967
9356,0,1,8,1,1,1,0,0,13591,16284
9357,1,10,4,8,1,1,0,0,17637,18484
9358,1,7,2,4,0,0,0,0,17047,19573
9359,0,9,5,14,2,1,1,0,17821,18702
9360,0,5,4,7,0,0,0,0,15694,18079
9361,0,8,9,8,0,0,0,0,16640,16726
9362,1,4,3,4,1,1,0,0,16235,18651
9363,0,3,9,2,1,0,1,0,14423,17518
9364,0,6,6,4,0,0,0,0,15911,17205
9365,0,3,9,3,0,0,0,0,14232,17038
9366,0,5,8,2,0,0,0,0,15429,16825
9367,0,2,5,1,0,0,0,0,14349,17864
9368,1,10,12,15,1,1,0,0,17877,17302
9369,1,8,10,8,0,0,0,0,15968,15868
9370,1,7,8,5,2,1,1,1,17931,18404
9371,0,9,7,10,0,0,0,0,17082,18101
9372,0,7,8,6,1,1,0,0,17147,18525
9373,1,12,4,14,0,0,0,0,18338,18468
9374,0,4,9,3,1,1,0,0,15367,17109
9375,1,2,4,3,1,1,0,0,14408,16534
9376,1,5,4,6,0,0,0,0,14991,17977
9377,1,5,1,6,1,0,1,0,16144,17907
9378,0,6,8,6,0,0,0,0,15186,16381
9379,1,7,3,11,1,1,0,0,17072,19087
9380,0,2,6,2,1,1,0,0,15381,16972
9381,1,0,3,0,1,1,0,0,13610,16594
9382,1,7,4,9,0,0,0,0,16535,17582
9383,0,3,11,4,0,0,0,0,15145,16768
9384,0,8,8,4,0,0,0,0,15686,17245
9385,1,10,5,14,1,1,0,0,17379,18458
9386,0,10,15,12,0,0,0,0,18051,17921
9387,1,3,2,3,1,1,0,0,16075,19032
9388,1,3,3,6,2,1,1,0,14854,16846
9389,1,4,2,5,1,1,0,0,15770,17426
9390,1,7,8,8,0,0,0,0,16308,17911
9391,0,3,3,4,1,1,0,0,15008,18344
9392,1,5,5,5,0,0,0,0,15238,17288
9393,1,4,4,2,2,1,1,0,15534,18339
9394,0,8,8,6,1,1,0,0,16707,17154
9395,0,3,4,5,0,0,0,0,17200,18695
9396,0,3,11,3,0,0,0,0,14830,17313
9397,1,6,6,7,1,1,0,0,16620,16713
9398,1,9,2,12,2,1,1,0,17611,18390
9399,1,9,7,12,1,1,0,0,17908,17505
9400,1,7,5,9,1,1,0,0,17791,19243
9401,0,2,6,3,0,0,0,0,15509,18064
9402,1,6,5,4,0,0,0,0,16304,17893
9403,0,7,3,14,1,1,0,0,16594,18266
9404,0,4,7,3,0,0,0,0,14732,16332
9405,1,9,8,5,1,0,1,0,17149,17767
9406,1,7,1,9,0,0,0,0,18408,20063
9407,0,0,5,0,0,0,0,0,14211,17270
9408,1,3,2,4,2,1,1,0,15698,18088
9409,0,7,8,8,1,1,0,0,15956,17062
9410,1,12,1,24,1,1,0,0,20289,20144
9411,1,7,12,5,0,0,0,0,16948,17861
9412,0,4,5,7,0,0,0,0,15900,17743
9413,0,4,10,3,0,0,0,0,15690,18165
9414,1,5,3,5,2,1,1,0,17018,20337
9415,1,10,6,12,2,1,1,1,19639,19616
9416,1,6,6,6,1,1,0,0,16019,17728
9417,0,2,9,3,0,0,0,0,14525,18541
9418,0,4,6,7,1,1,0,0,14931,16059
9419,1,10,2,7,2,1,1,1,20540,20655
9420,1,2,1,3,0,0,0,0,14895,17420
9421,0,2,14,3,0,0,0,0,14584,16269
9422,1,5,2,3,0,0,0,0,15757,17869
9423,0,7,4,5,0,0,0,0,16477,18750
9424,0,5,2,5,0,0,0,0,15048,16614
9425,1,7,4,10,1,1,0,0,17197,18431
9426,0,7,7,7,1,0,1,0,16956,18758
9427,0,4,11,3,0,0,0,0,14958,16928
9428,0,5,9,5,1,1,0,0,17006,18416
9429,1,11,7,14,0,0,0,0,19866,20339
9430,0,6,7,3,0,0,0,0,15720,17660
9431,0,10,13,7,0,0,0,0,17938,18477
9432,0,7,6,6,0,0,0,0,17197,18196
9433,1,3,7,4,0,0,0,0,14343,16877
9434,0,2,6,0,0,0,0,0,14485,17588
9435,1,6,3,6,0,0,0,0,17671,18649
9436,0,4,10,6,0,0,0,0,15430,16509
9437,0,3,5,3,1,0,1,0,15072,17479
9438,0,1,10,1,2,1,1,0,13815,16570
9439,0,7,12,5,0,0,0,0,17080,18513
9440,1,7,2,7,1,1,0,0,17103,19263
9441,0,10,7,10,1,1,0,0,18312,18057
9442,1,7,4,2,1,1,0,0,15924,17965
9443,0,4,7,3,0,0,0,0,15122,17880
9444,0,11,7,14,1,0,1,0,18361,18709
9445,1,4,6,3,0,0,0,0,15888,17305
9446,0,5,8,6,1,0,1,0,15717,16971
9447,1,9,3,11,0,0,0,0,19153,20631
9448,1,9,6,7,1,0,1,0,17530,18078
9449,1,10,3,9,0,0,0,0,18389,18618
9450,0,7,2,8,0,0,0,0,17381,18931
9451,1,4,3,6,0,0,0,0,15091,18237
9452,0,2,8,1,0,0,0,0,15097,18355
9453,1,7,3,6,1,1,0,0,16272,18613
9454,1,6,8,6,2,1,1,0,16618,17861
9455,0,2,8,1,0,0,0,0,14826,16327
9456,1,11,2,8,2,1,1,0,19354,20036
9457,1,7,4,12,0,0,0,0,17380,18705
9458,1,5,3,9,0,0,0,0,16952,19223
9459,1,4,5,11,0,0,0,0,16316,17968
9460,0,0,8,0,0,0,0,0,13608,16690
9461,0,8,14,9,1,1,0,0,16227,16987
9462,1,8,10,5,1,1,0,0,16285,16278
9463,1,15,10,19,1,1,0,0,19407,19360
9464,0,8,8,10,0,0,0,0,17208,18713
9465,0,2,5,1,1,0,1,0,15915,18778
9466,1,13,6,12,0,0,0,0,19012,18944
9467,1,13,5,14,1,0,1,1,20861,18819
9468,0,5,5,5,0,0,0,0,16051,16995
9469,0,5,3,9,1,1,0,0,16380,18331
9470,0,4,4,4,1,0,1,0,15420,16188
9471,1,8,4,11,1,1,0,0,18320,18926
9472,1,6,6,5,2,1,1,0,16604,17994
9473,0,4,5,5,0,0,0,0,15610,18203
9474,0,10,5,8,0,0,0,0,17403,18532
9475,1,7,5,7,1,1,0,0,16030,17738
9476,0,2,6,2,0,0,0,0,14756,17221
9477,0,4,7,3,0,0,0,0,14156,16075
9478,0,7,8,7,0,0,0,0,16927,17042
9479,1,7,3,11,1,1,0,0,17365,17243
9480,1,4,5,2,0,0,0,0,15226,17774
9481,0,8,7,7,0,0,0,0,17123,17730
9482,0,3,7,2,1,1,0,0,14663,17795
9483,0,9,6,8,1,0,1,0,17897,19344
9484,0,2,11,2,0,0,0,0,13418,13877
9485,0,6,6,7,1,0,1,0,15928,17872
9486,0,3,12,2,1,0,1,0,15111,17710
9487,1,8,2,8,0,0,0,0,17101,18836
9488,1,8,5,10,1,1,0,0,17194,19279
9489,1,6,5,2,1,0,1,0,16565,17877
9490,0,8,10,10,1,1,0,0,16943,17157
9491,1,7,4,8,1,1,0,0,17568,19108
9492,0,6,8,10,0,0,0,0,17250,18763
9493,1,4,2,5,1,0,1,0,16559,17552
9494,0,1,3,0,0,0,0,0,14351,17173
9495,0,2,5,4,0,0,0,0,14735,16525
9496,1,9,1,17,2,1,1,0,18070,19270
9497,0,4,3,5,1,1,0,0,15449,17026
9498,1,8,5,6,0,0,0,0,17581,18639
9499,0,4,6,3,1,0,1,0,15505,18109
9500,1,8,8,12,0,0,0,0,16873,17879
9501,0,4,10,7,0,0,0,0,14755,15569
9502,1,10,6,11,0,0,0,0,18081,18813
9503,1,5,9,7,0,0,0,0,15791,17342
9504,0,1,6,0,1,1,0,0,13480,16396
9505,1,8,7,10,0,0,0,0,17946,18778
9506,1,10,10,10,1,1,0,0,17754,18278
9507,1,4,9,3,0,0,0,0,16172,17632
9508,0,2,2,0,0,0,0,0,14828,18414
9509,1,7,10,5,0,0,0,0,16589,18188
9510,1,3,7,5,0,0,0,0,15521,17703
9511,1,6,3,9,1,1,0,0,16198,17866
9512,0,1,10,1,0,0,0,0,13125,15273
9513,1,7,3,10,1,1,0,0,16065,17018
9514,1,6,7,5,0,0,0,0,16940,17909
9515,0,7,9,9,1,0,1,1,17655,16585
9516,0,8,6,9,1,1,0,0,16707,17380
9517,0,6,11,5,0,0,0,0,15214,17796
9518,1,12,5,13,0,0,0,0,19835,19690
9519,1,1,3,3,0,0,0,0,14289,17513
9520,0,8,2,8,1,1,0,0,16846,19790
9521,0,6,12,3,1,0,1,0,15488,17274
9522,1,7,10,8,0,0,0,0,16855,17721
9523,1,5,5,4,1,1,0,0,16660,19188
9524,0,10,5,9,1,1,0,0,18611,20169
9525,0,8,8,5,1,0,1,0,18233,19767
9526,0,6,5,10,1,0,1,0,16616,17450
9527,1,6,7,8,0,0,0,0,16107,17763
9528,1,7,5,12,0,0,0,0,16674,17188
9529,1,7,2,12,1,1,0,0,16671,17285
9530,1,9,6,6,1,1,0,0,17261,18577
9531,1,6,2,4,2,1,1,0,16886,18724
9532,0,10,7,7,2,1,1,0,18226,18871
9533,1,11,6,13,1,1,0,0,18136,18077
9534,0,1,0,0,1,0,1,0,14712,17631
9535,1,7,8,4,1,0,1,0,16420,18391
9536,1,9,10,9,0,0,0,0,17678,17263
9537,0,9,7,10,0,0,0,0,17126,17604
9538,0,4,14,4,0,0,0,0,15001,16275
9539,0,4,6,2,0,0,0,0,15416,18403
9540,0,5,8,3,0,0,0,0,15177,16094
9541,0,4,4,2,0,0,0,0,15853,18455
9542,0,8,5,10,1,1,0,0,17513,18498
9543,0,8,8,9,0,0,0,0,16345,17692
9544,0,5,9,6,0,0,0,0,14826,16490
9545,0,7,6,7,0,0,0,0,16440,17181
9546,1,4,3,4,1,1,0,0,16571,18893
9547,0,4,10,10,0,0,0,0,15928,17242
9548,0,7,10,11,1,0,1,0,17759,18043
9549,1,2,4,1,0,0,0,0,13995,17605
9550,1,5,8,5,1,0,1,0,16607,17949
9551,1,19,4,22,1,1,0,0,22173,20408
9552,0,3,7,1,0,0,0,0,14114,17331
9553,1,6,3,4,2,1,1,1,18704,20796
9554,1,6,3,8,0,0,0,0,18236,19626
9555,0,5,7,4,0,0,0,0,15437,17811
9556,0,7,10,7,1,1,0,0,15842,17223
9557,1,4,4,5,1,1,0,0,16476,17137
9558,1,8,7,9,1,0,1,0,17075,17360
9559,1,10,5,6,1,1,0,0,18327,18553
9560,0,5,8,6,0,0,0,0,15432,17869
9561,0,2,3,3,0,0,0,0,14510,17801
9562,0,2,8,1,1,1,0,0,14426,17051
9563,1,11,5,9,1,1,0,1,19632,18732
9564,1,9,8,17,1,1,0,0,17923,17698
9565,1,4,4,3,0,0,0,0,16297,17730
9566,1,9,3,9,0,0,0,1,20026,19142
9567,0,5,4,3,1,1,0,0,15926,16415
9568,1,4,8,5,1,1,0,0,15579,18054
9569,1,3,7,4,0,0,0,0,15270,18043
9570,0,4,10,4,1,1,0,0,15994,18031
9571,0,3,3,3,0,0,0,0,16064,18651
9572,1,8,8,12,1,1,0,0,16796,16424
9573,1,5,7,4,0,0,0,0,15553,15768
9574,0,4,17,4,0,0,0,0,14838,15075
9575,1,4,4,4,0,0,0,0,15506,17801
9576,0,6,10,3,0,0,0,0,16531,19310
9577,0,7,12,9,0,0,0,0,16000,16324
9578,0,6,11,5,0,0,0,0,16281,17569
9579,1,7,8,7,1,1,0,0,17442,17426
9580,1,10,6,12,1,0,1,0,18692,19767
9581,1,5,6,4,1,1,0,0,17028,18519
9582,0,0,3,0,1,1,0,0,13787,17848
9583,1,5,2,3,2,1,1,0,17956,18251
9584,0,2,5,6,1,1,0,0,15476,17429
9585,1,4,4,3,2,1,1,0,15875,18309
9586,1,8,9,9,2,1,1,0,17030,17359
9587,0,3,6,1,0,0,0,0,14719,16759
9588,1,7,4,8,1,0,1,1,17617,17519
9589,0,5,4,6,1,0,1,0,16457,18669
9590,0,5,6,9,0,0,0,0,15885,16674
9591,1,10,4,10,1,0,1,1,19107,20103
9592,1,7,4,10,0,0,0,0,16507,16273
9593,1,6,4,11,1,1,0,0,16538,18707
9594,0,3,10,3,0,0,0,0,15067,15937
9595,0,7,13,11,0,0,0,0,16571,15773
9596,0,5,8,6,0,0,0,0,16530,19242
9597,1,6,6,9,1,1,0,0,16239,18439
